,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
10,11,Run_P200_C142_L1430_clump40_11_S1,"""Moordyn_P200_C142_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,2146920058,114.9163,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_11_seed1.bts""",0 0 0,-114.9163,,,,,,,0.0,3.567299647026803,0.14
11,12,Run_P200_C142_L1430_clump40_12_S1,"""Moordyn_P200_C142_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,1915937618,97.621,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_12_seed1.bts""",0 0 0,-97.621,,,,,,,0.0,5.91894280495266,0.14
12,13,Run_P200_C142_L1430_clump40_13_S1,"""Moordyn_P200_C142_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,-848610639,97.124,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_13_seed1.bts""",0 0 0,-97.124,,,,,,,0.0,6.652661817411709,0.14
13,14,Run_P200_C142_L1430_clump40_14_S1,"""Moordyn_P200_C142_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,618982231,-44.877,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_14_seed1.bts""",0 0 0,44.877,,,,,,,0.0,3.313781901247378,0.14
14,15,Run_P200_C142_L1430_clump40_15_S1,"""Moordyn_P200_C142_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,-420137621,-81.892,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_15_seed1.bts""",0 0 0,81.892,,,,,,,0.0,3.211466956720348,0.14
15,16,Run_P200_C142_L1430_clump40_16_S1,"""Moordyn_P200_C142_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,-1471020634,93.785,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_16_seed1.bts""",0 0 0,-93.785,,,,,,,0.0,13.2056577130996,0.14
16,17,Run_P200_C142_L1430_clump40_17_S1,"""Moordyn_P200_C142_L1430_clump40_17.dat""",1.95616,12.138,-25.66,-1997404201,46.751,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_17_seed1.bts""",0 0 0,-46.751,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.747711504311134,0.14
17,18,Run_P200_C142_L1430_clump40_18_S1,"""Moordyn_P200_C142_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,799501894,-48.675,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_18_seed1.bts""",0 0 0,48.675,,,,,,,0.0,4.244730212994685,0.14
18,19,Run_P200_C142_L1430_clump40_19_S1,"""Moordyn_P200_C142_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,701726111,-81.554,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_19_seed1.bts""",0 0 0,81.554,,,,,,,0.0,14.83720786100482,0.14
19,20,Run_P200_C142_L1430_clump40_20_S1,"""Moordyn_P200_C142_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-1961387973,-66.363,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_20_seed1.bts""",0 0 0,66.363,,,,,,,0.0,8.20505427597826,0.14
20,21,Run_P200_C142_L1430_clump40_21_S1,"""Moordyn_P200_C142_L1430_clump40_21.dat""",2.03333,11.791,-31.857,668430979,-23.388,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_21_seed1.bts""",0 0 0,23.388,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.85417105768564,0.14
21,22,Run_P200_C142_L1430_clump40_22_S1,"""Moordyn_P200_C142_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,1084005877,133.9086,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_22_seed1.bts""",0 0 0,-133.9086,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.651834637215345,0.14
22,23,Run_P200_C142_L1430_clump40_23_S1,"""Moordyn_P200_C142_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,-1784896938,91.964,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_23_seed1.bts""",0 0 0,-91.964,,,,,,,0.0,16.17074631956115,0.14
23,24,Run_P200_C142_L1430_clump40_24_S1,"""Moordyn_P200_C142_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,1798242719,37.266,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_24_seed1.bts""",0 0 0,-37.266,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.40880191630866,0.14
24,25,Run_P200_C142_L1430_clump40_25_S1,"""Moordyn_P200_C142_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,1262265914,-75.891,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_25_seed1.bts""",0 0 0,75.891,,,,,,,0.0,7.264419160783162,0.14
25,26,Run_P200_C142_L1430_clump40_26_S1,"""Moordyn_P200_C142_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,-1536090961,113.7428,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_26_seed1.bts""",0 0 0,-113.7428,,,,,,,0.0,4.564848591604672,0.14
26,27,Run_P200_C142_L1430_clump40_27_S1,"""Moordyn_P200_C142_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,-2120885116,85.566,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_27_seed1.bts""",0 0 0,-85.566,,,,,,,0.0,4.884958946109934,0.14
27,28,Run_P200_C142_L1430_clump40_28_S1,"""Moordyn_P200_C142_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,111994410,-59.099,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_28_seed1.bts""",0 0 0,59.099,,,,,,,0.0,3.659134472336597,0.14
28,29,Run_P200_C142_L1430_clump40_29_S1,"""Moordyn_P200_C142_L1430_clump40_29.dat""",1.0911,15.1692,14.503,1243538890,95.604,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_29_seed1.bts""",0 0 0,-95.604,,,,,,,0.0,5.769498482904361,0.14
29,30,Run_P200_C142_L1430_clump40_30_S1,"""Moordyn_P200_C142_L1430_clump40_30.dat""",3.1482,11.7696,-48.804,-1698088395,54.285,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_30_seed1.bts""",0 0 0,-54.285,,,,,,,0.0,7.28071318197204,0.14
30,31,Run_P200_C142_L1430_clump40_31_S1,"""Moordyn_P200_C142_L1430_clump40_31.dat""",2.39867,14.5969,-32.784,88148946,-77.902,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_31_seed1.bts""",0 0 0,77.902,,,,,,,0.0,11.60542410371984,0.14
31,32,Run_P200_C142_L1430_clump40_32_S1,"""Moordyn_P200_C142_L1430_clump40_32.dat""",1.38544,8.84339,-35.103,1094895868,-76.686,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_32_seed1.bts""",0 0 0,76.686,,,,,,,0.0,7.433507108735006,0.14
32,33,Run_P200_C142_L1430_clump40_33_S1,"""Moordyn_P200_C142_L1430_clump40_33.dat""",3.28462,14.1356,-32.776,1593879144,-86.696,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_33_seed1.bts""",0 0 0,86.696,,,,,,,0.0,18.03599009392585,0.14
33,34,Run_P200_C142_L1430_clump40_34_S1,"""Moordyn_P200_C142_L1430_clump40_34.dat""",2.31838,12.0866,-35.189,593197643,-93.642,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_34_seed1.bts""",0 0 0,93.642,,,,,,,0.0,9.055996793207719,0.14
34,35,Run_P200_C142_L1430_clump40_35_S1,"""Moordyn_P200_C142_L1430_clump40_35.dat""",1.71741,9.50002,-59.203,2125555929,147.0779,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_35_seed1.bts""",0 0 0,-147.0779,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.491551628561291,0.14
35,36,Run_P200_C142_L1430_clump40_36_S1,"""Moordyn_P200_C142_L1430_clump40_36.dat""",1.58568,10.9534,-7.659,-627445665,-82.29,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_36_seed1.bts""",0 0 0,82.29,,,,,,,0.0,4.023206843310281,0.14
36,37,Run_P200_C142_L1430_clump40_37_S1,"""Moordyn_P200_C142_L1430_clump40_37.dat""",1.67672,10.1924,-21.464,1858974385,12.031,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_37_seed1.bts""",0 0 0,-12.031,,,,,,,0.0,3.006246239561559,0.14
37,38,Run_P200_C142_L1430_clump40_38_S1,"""Moordyn_P200_C142_L1430_clump40_38.dat""",1.73334,12.4878,-21.893,-450663705,-122.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_38_seed1.bts""",0 0 0,122.189,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.522085649956452,0.14
38,39,Run_P200_C142_L1430_clump40_39_S1,"""Moordyn_P200_C142_L1430_clump40_39.dat""",3.46844,13.1903,-3.532,1132493603,-82.046,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_39_seed1.bts""",0 0 0,82.046,,,,,,,0.0,14.96699873649509,0.14
39,40,Run_P200_C142_L1430_clump40_40_S1,"""Moordyn_P200_C142_L1430_clump40_40.dat""",3.47794,12.8472,-32.402,1226770240,-56.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_40_seed1.bts""",0 0 0,56.645,,,,,,,0.0,5.608964789099312,0.14
40,41,Run_P200_C142_L1430_clump40_41_S1,"""Moordyn_P200_C142_L1430_clump40_41.dat""",1.94461,8.7932,0.826,-865644696,-80.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_41_seed1.bts""",0 0 0,80.645,,,,,,,0.0,13.1387564621093,0.14
41,42,Run_P200_C142_L1430_clump40_42_S1,"""Moordyn_P200_C142_L1430_clump40_42.dat""",3.87168,14.4426,-30.527,1546195332,-90.746,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_42_seed1.bts""",0 0 0,90.746,,,,,,,0.0,3.839696393891721,0.14
42,43,Run_P200_C142_L1430_clump40_43_S1,"""Moordyn_P200_C142_L1430_clump40_43.dat""",2.87648,16.0594,-57.132,-210815638,98.167,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_43_seed1.bts""",0 0 0,-98.167,,,,,,,0.0,9.159702299014915,0.14
43,44,Run_P200_C142_L1430_clump40_44_S1,"""Moordyn_P200_C142_L1430_clump40_44.dat""",1.43016,9.82498,8.218,1187493109,98.641,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_44_seed1.bts""",0 0 0,-98.641,,,,,,,0.0,4.79169147314773,0.14
44,45,Run_P200_C142_L1430_clump40_45_S1,"""Moordyn_P200_C142_L1430_clump40_45.dat""",4.36435,16.3092,-25.448,1605977970,-79.136,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_45_seed1.bts""",0 0 0,79.136,,,,,,,0.0,12.97040095759923,0.14
45,46,Run_P200_C142_L1430_clump40_46_S1,"""Moordyn_P200_C142_L1430_clump40_46.dat""",3.97669,14.1594,-35.14,1369060479,57.171,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_46_seed1.bts""",0 0 0,-57.171,,,,,,,0.0,3.536821600288076,0.14
46,47,Run_P200_C142_L1430_clump40_47_S1,"""Moordyn_P200_C142_L1430_clump40_47.dat""",1.08005,15.4185,47.781,593829130,94.657,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_47_seed1.bts""",0 0 0,-94.657,,,,,,,0.0,6.130103464515226,0.14
47,48,Run_P200_C142_L1430_clump40_48_S1,"""Moordyn_P200_C142_L1430_clump40_48.dat""",2.84424,11.5617,-58.609,-94382155,-2.448,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_48_seed1.bts""",0 0 0,2.448,,,,,,,0.0,5.149118966814592,0.14
48,49,Run_P200_C142_L1430_clump40_49_S1,"""Moordyn_P200_C142_L1430_clump40_49.dat""",1.66869,9.42312,-57.454,73475384,-134.865,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_49_seed1.bts""",0 0 0,134.865,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.448502290793375,0.14
49,50,Run_P200_C142_L1430_clump40_50_S1,"""Moordyn_P200_C142_L1430_clump40_50.dat""",2.15534,14.0654,-31.13,-1119106118,179.0781,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_50_seed1.bts""",0 0 0,-179.0781,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.43245,0.14
50,51,Run_P200_C142_L1430_clump40_51_S1,"""Moordyn_P200_C142_L1430_clump40_51.dat""",3.75676,12.294,-26.182,205734163,-35.15,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_51_seed1.bts""",0 0 0,35.15,,,,,,,0.0,11.89267662879515,0.14
51,52,Run_P200_C142_L1430_clump40_52_S1,"""Moordyn_P200_C142_L1430_clump40_52.dat""",3.18089,14.6024,-33.777,206004523,10.953,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_52_seed1.bts""",0 0 0,-10.953,,,,,,,0.0,3.419566596553822,0.14
52,53,Run_P200_C142_L1430_clump40_53_S1,"""Moordyn_P200_C142_L1430_clump40_53.dat""",2.26617,6.99504,59.252,-2145953910,-92.898,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_53_seed1.bts""",0 0 0,92.898,,,,,,,0.0,16.10222126438644,0.14
53,54,Run_P200_C142_L1430_clump40_54_S1,"""Moordyn_P200_C142_L1430_clump40_54.dat""",4.38979,14.2698,-15.06,1884951905,-87.896,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_54_seed1.bts""",0 0 0,87.896,,,,,,,0.0,23.15336106139384,0.14
54,55,Run_P200_C142_L1430_clump40_55_S1,"""Moordyn_P200_C142_L1430_clump40_55.dat""",2.17819,18.4055,-31.686,-783447584,-76.614,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_55_seed1.bts""",0 0 0,76.614,,,,,,,0.0,6.613235744951023,0.14
55,56,Run_P200_C142_L1430_clump40_56_S1,"""Moordyn_P200_C142_L1430_clump40_56.dat""",3.27644,13.1497,-37.05,1467594007,-147.612,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_56_seed1.bts""",0 0 0,147.612,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.99329,0.14
56,57,Run_P200_C142_L1430_clump40_57_S1,"""Moordyn_P200_C142_L1430_clump40_57.dat""",2.47863,9.64081,9.942,-1569015670,-47.962,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_57_seed1.bts""",0 0 0,47.962,,,,,,,0.0,8.275252199744964,0.14
57,58,Run_P200_C142_L1430_clump40_58_S1,"""Moordyn_P200_C142_L1430_clump40_58.dat""",2.97673,10.1327,-10.94,-1831086170,-89.528,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_58_seed1.bts""",0 0 0,89.528,,,,,,,0.0,20.85210543751056,0.14
58,59,Run_P200_C142_L1430_clump40_59_S1,"""Moordyn_P200_C142_L1430_clump40_59.dat""",3.97707,12.3119,-19.26,432833960,12.862,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_59_seed1.bts""",0 0 0,-12.862,,,,,,,0.0,7.145450099439312,0.14
59,60,Run_P200_C142_L1430_clump40_60_S1,"""Moordyn_P200_C142_L1430_clump40_60.dat""",2.32169,13.4428,-59.794,970538910,-58.374,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_60_seed1.bts""",0 0 0,58.374,,,,,,,0.0,4.762843449198003,0.14
60,61,Run_P200_C142_L1430_clump40_61_S1,"""Moordyn_P200_C142_L1430_clump40_61.dat""",1.48825,10.6678,-9.938,1549661535,162.0211,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_61_seed1.bts""",0 0 0,-162.0211,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.39015,0.14
61,62,Run_P200_C142_L1430_clump40_62_S1,"""Moordyn_P200_C142_L1430_clump40_62.dat""",2.9925,7.7719,56.448,-366652969,-91.02,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_62_seed1.bts""",0 0 0,91.02,,,,,,,0.0,21.55971780250251,0.14
62,63,Run_P200_C142_L1430_clump40_63_S1,"""Moordyn_P200_C142_L1430_clump40_63.dat""",4.10894,14.1241,-5.782,337559625,-97.921,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_63_seed1.bts""",0 0 0,97.921,,,,,,,0.0,8.296008044529126,0.14
63,64,Run_P200_C142_L1430_clump40_64_S1,"""Moordyn_P200_C142_L1430_clump40_64.dat""",2.89172,9.95734,-67.742,-1004127339,-79.955,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_64_seed1.bts""",0 0 0,79.955,,,,,,,0.0,14.93793282215723,0.14
64,65,Run_P200_C142_L1430_clump40_65_S1,"""Moordyn_P200_C142_L1430_clump40_65.dat""",2.13067,10.2799,21.018,2119113559,-93.185,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_65_seed1.bts""",0 0 0,93.185,,,,,,,0.0,10.83847736195569,0.14
65,66,Run_P200_C142_L1430_clump40_66_S1,"""Moordyn_P200_C142_L1430_clump40_66.dat""",4.49732,15.4178,-26.167,654246704,-40.538,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_66_seed1.bts""",0 0 0,40.538,,,,,,,0.0,4.480592119164736,0.14
66,67,Run_P200_C142_L1430_clump40_67_S1,"""Moordyn_P200_C142_L1430_clump40_67.dat""",1.3583,14.9776,16.841,1266036171,-73.869,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_67_seed1.bts""",0 0 0,73.869,,,,,,,0.0,6.384801057554307,0.14
67,68,Run_P200_C142_L1430_clump40_68_S1,"""Moordyn_P200_C142_L1430_clump40_68.dat""",2.45931,15.9149,-28.105,-788130354,-124.985,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_68_seed1.bts""",0 0 0,124.985,,,,,,,0.0,8.425040555042122,0.14
68,69,Run_P200_C142_L1430_clump40_69_S1,"""Moordyn_P200_C142_L1430_clump40_69.dat""",5.50115,14.0924,-55.605,27196344,46.462,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_69_seed1.bts""",0 0 0,-46.462,,,,,,,0.0,10.28041235855122,0.14
69,70,Run_P200_C142_L1430_clump40_70_S1,"""Moordyn_P200_C142_L1430_clump40_70.dat""",2.08796,13.8382,-80.204,1699757665,94.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_70_seed1.bts""",0 0 0,-94.99,,,,,,,0.0,5.361962396471252,0.14
70,71,Run_P200_C142_L1430_clump40_71_S1,"""Moordyn_P200_C142_L1430_clump40_71.dat""",2.10415,16.8221,-25.232,-94693710,-19.396,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_71_seed1.bts""",0 0 0,19.396,,,,,,,0.0,3.231172857326512,0.14
71,72,Run_P200_C142_L1430_clump40_72_S1,"""Moordyn_P200_C142_L1430_clump40_72.dat""",3.27698,10.3062,30.923,-1484872068,-72.863,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_72_seed1.bts""",0 0 0,72.863,,,,,,,0.0,17.0184521168708,0.14
72,73,Run_P200_C142_L1430_clump40_73_S1,"""Moordyn_P200_C142_L1430_clump40_73.dat""",5.44032,15.2195,-38.059,2008656328,-8.609,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_73_seed1.bts""",0 0 0,8.609,,,,,,,0.0,8.134219618841893,0.14
73,74,Run_P200_C142_L1430_clump40_74_S1,"""Moordyn_P200_C142_L1430_clump40_74.dat""",0.964516,14.9206,42.119,1739915435,-35.858,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_74_seed1.bts""",0 0 0,35.858,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.927550165435471,0.14
74,75,Run_P200_C142_L1430_clump40_75_S1,"""Moordyn_P200_C142_L1430_clump40_75.dat""",1.54142,5.84783,51.924,557796187,-71.109,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_75_seed1.bts""",0 0 0,71.109,,,,,,,0.0,11.50389433502224,0.14
75,76,Run_P200_C142_L1430_clump40_76_S1,"""Moordyn_P200_C142_L1430_clump40_76.dat""",3.87331,10.8174,21.855,1802973158,-91.666,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_76_seed1.bts""",0 0 0,91.666,,,,,,,0.0,21.65814684621319,0.14
76,77,Run_P200_C142_L1430_clump40_77_S1,"""Moordyn_P200_C142_L1430_clump40_77.dat""",1.22914,14.1039,25.22,-1108169148,45.149,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_77_seed1.bts""",0 0 0,-45.149,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.992793294774479,0.14
77,78,Run_P200_C142_L1430_clump40_78_S1,"""Moordyn_P200_C142_L1430_clump40_78.dat""",0.946219,15.0797,42.24,-407637696,124.4837,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_78_seed1.bts""",0 0 0,-124.4837,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.4845825973249,0.14
